total,l1,l2,l3
795,0,6,28
796,0,6,28
797,0,6,28
798,0,6,28
799,0,6,28
800,0,6,28
801,0,6,28
802,0,6,28
803,0,6,28
804,0,6,28
805,0,6,28
806,0,6,28
807,0,6,28
808,0,6,28
809,0,6,28
810,0,6,28
811,0,6,28
812,0,6,28
813,0,6,28
814,0,6,28
815,0,6,28
816,0,6,28
817,0,6,28
818,0,6,28
819,0,5,30
820,0,5,30
821,0,5,30
822,0,5,30
823,0,5,30
824,0,5,30
825,0,5,30
826,0,5,30
827,0,5,30
828,0,5,30
829,0,5,30
830,0,5,30
831,0,5,30
832,0,5,30
833,0,5,30
834,0,5,30
835,0,5,30
836,0,5,30
837,0,5,30
838,0,5,30
839,0,5,30
840,0,5,30
841,0,5,30
842,0,5,30
843,0,5,30
844,0,5,30
845,0,5,30
846,0,5,30
847,0,5,30
848,0,5,30
849,0,5,30
850,0,5,30
851,0,5,30
852,0,5,30
853,0,5,30
854,0,5,30
855,0,5,30
856,0,5,30
857,0,5,30
858,0,5,30
859,0,5,30
860,0,5,30
861,0,5,30
862,0,5,30
863,0,5,30
864,0,5,30
865,0,5,30
866,0,5,30
867,0,5,30
868,0,5,30
869,0,5,30
870,0,5,30
871,0,5,30
872,0,5,30
873,0,5,30
874,0,5,30
875,0,5,30
876,0,5,30
877,0,5,30
878,0,5,30
879,0,5,30
880,0,5,30
881,0,5,30
882,0,5,30
883,0,5,30
884,0,5,30
885,0,5,30
886,0,5,30
887,0,5,30
888,0,5,30
889,0,5,30
890,0,5,30
891,0,5,30
892,0,5,30
893,0,5,30
894,0,5,30
895,0,5,30
896,0,5,30
897,0,5,30
898,0,5,30
899,0,5,30
900,0,5,30
901,0,5,30
902,0,5,30
903,0,5,30
904,0,5,30
905,0,5,30
906,0,5,30
907,0,5,30
908,0,5,30
909,0,5,30
910,0,5,30
911,0,5,30
912,0,5,30
913,0,5,30
914,0,5,30
915,0,5,30
916,0,5,30
917,0,5,30
918,0,5,30
919,0,5,30
920,0,5,30
921,0,5,30
922,0,5,30
923,0,5,30
924,0,5,30
925,0,5,30
926,0,5,30
927,0,5,30
928,0,5,30
929,0,5,30
930,0,5,30
931,0,5,30
932,0,5,30
933,0,5,30
934,0,5,30
935,0,5,30
936,0,5,30
937,0,5,30
938,0,5,30
939,0,5,30
940,0,5,30
941,0,5,30
942,0,5,30
943,0,5,30
944,0,5,30
945,0,5,30
946,0,5,30
947,0,5,30
948,0,5,30
949,0,5,30
950,0,5,30
951,0,5,30
952,0,5,30
953,0,5,30
954,0,5,30
955,0,5,30
956,0,5,30
957,0,5,30
958,0,5,30
959,0,5,30
960,0,5,30
961,0,5,30
962,0,5,30
963,0,5,30
964,0,5,30
965,0,5,30
966,0,5,30
967,0,5,30
968,0,5,30
969,0,5,30
970,0,5,30
971,0,5,30
972,0,5,30
973,0,5,30
974,0,5,30
975,0,5,30
976,0,5,30
977,0,5,30
978,0,5,30
979,0,5,30
980,0,5,30
981,0,4,32
982,0,4,32
983,0,4,32
984,0,4,32
985,0,4,32
986,0,4,32
987,0,4,32
988,0,4,32
989,0,4,32
990,0,4,32
991,0,4,32
992,0,4,32
993,0,4,32
994,0,4,32
995,0,4,32
996,0,4,32
997,0,4,32
998,0,4,32
999,0,4,32
1000,0,4,32
1001,0,4,32
1002,0,4,32
1003,0,4,32
1004,0,4,32
1005,0,4,32
1006,0,4,32
1007,0,4,32
1008,0,4,32
1009,0,4,32
1010,0,4,32
1011,0,4,32
1012,0,4,32
1013,0,4,32
1014,0,4,32
1015,0,4,32
1016,0,4,32
1017,0,4,32
